feature,importance_mean,importance_std
foot_to_hand_ratio,0.0007241990963998468,0.0006964708974702981
hold_1540_hand,0.0007202589911790236,0.0003208353696103112
hold_1391_hand,0.0007133431318548933,0.0002851672036886436
hold_1488_foot,0.000674057189895727,0.0005516059432497553
hold_1353_finish,0.0006621613936005577,0.00041551131754047376
hold_1503_start,0.000647447937887069,0.0002910789116053318
hold_1576_hand,0.0006430961177935401,0.00023177355672243693
hold_1520_foot,0.0006386301927718607,0.0005149532548544405
hold_1496_foot,0.0006211685681273727,0.0004832184530868808
hold_1550_hand,0.0006087586676867707,0.00027776231917559386
hold_1132_start,0.0006010428187307015,0.000458066923992194
hold_1150_foot,0.0005939251129239542,0.0004845242646565988
hold_1180_start,0.0005885511252245124,0.0003017619420305226
hold_1110_foot,0.0005737573045924815,0.0006268444362494733
hold_1368_hand,0.000559033791875696,0.0009152692226256981
hold_1113_foot,0.0005570090747070156,0.000900611497381953
hold_1493_foot,0.0005415398043487451,0.0005091573302005373
hold_1295_hand,0.0005262751184028636,0.00038010162859975963
hold_1557_foot,0.000515225142587794,0.0002334041220369353
hold_1531_foot,0.0005132490355173713,0.0007432316515539069
hold_1212_hand,0.0005053789532874165,0.0005709767941671024
hold_1196_start,0.0005045456098393686,0.0002235902269600271
hold_1355_hand,0.000491742555534569,0.0014340120331868223
hold_1536_foot,0.0004901814125207737,0.000577833243905536
hold_1208_foot,0.00047267012030400847,0.00037301267289512567
hold_1541_foot,0.00046817827513554453,0.0004624126937861903
hold_1170_foot,0.0004630646048363829,0.0003691640796985361
hold_1256_hand,0.0004613695539501972,0.00027728849717781394
hold_1485_foot,0.00046025880702729174,0.0003165466608313321
hold_1517_foot,0.0004582879963507702,0.0005046935590348561
hold_1140_foot,0.0004549989343259231,0.00019731486679459547
hold_1144_foot,0.00045064481800112245,0.0007449086414713476
hold_1483_foot,0.0004469228904352418,0.0003394555403466545
hold_1096_foot,0.00044403530309351514,0.002288343234728459
hold_1174_start,0.00043365623371678376,0.0008945761968218616
hold_1349_hand,0.00043193369976097796,0.0007614171125178434
hold_1181_foot,0.0004221694040898782,0.000776330955988046
hold_1387_finish,0.00041718139932678255,0.0004923870529253924
hold_1561_hand,0.0004151708226264539,0.00026419961439865246
hold_1345_hand,0.0004117330642881445,0.0003805950936460747
hold_1197_foot,0.00040933854077620515,0.0001026482470196318
hold_1343_hand,0.00040034186023509835,0.00015692659679860573
hold_1171_start,0.0003997830285325188,0.00010769996062408432
hold_1382_hand,0.0003891390139440398,0.00025009361093368
hold_1500_foot,0.00038685575809944696,0.00044804918197165753
hold_1303_hand,0.00038487335990924356,0.00043196937439480973
hold_1516_start,0.0003844131297953135,0.00016848985868030264
hold_1269_hand,0.00038195489999817147,0.00025719847088975865
hold_1127_start,0.0003782805400575961,0.0011729277896108323
hold_1577_hand,0.00037484321259659834,0.00018830075715526537
hold_1241_hand,0.0003731909353761109,0.0006468978892163062
hold_1523_start,0.0003669532361322725,0.00019414544724218763
hold_1540_foot,0.00036582786031096325,0.0001770171104080555
hold_1147_start,0.0003607363153155907,0.0003942416627857049
hold_1218_foot,0.0003591302650731709,0.00037867034795903984
hold_1205_start,0.0003581161959429702,0.0003435102043002381
hold_1084_foot,0.000350619461953694,0.00047385242840103776
hold_1474_foot,0.00034801419379297814,0.000249152182665986
hold_1519_foot,0.00034398154365222755,0.00026244371486189945
hold_1124_foot,0.0003409674447325539,9.423842332536032e-05
hold_1288_hand,0.0003377526642173834,0.0008833942465409379
hold_1481_foot,0.00033728203873220066,0.0002739480802309306
hold_1259_hand,0.0003369181132532262,0.0003726836851747498
hold_1079_foot,0.0003346952989988328,0.00014396223888150944
hold_1594_hand,0.00032848028939818085,0.0001648508489585112
hold_1191_start,0.00031559778515637403,0.0003424511263638478
hold_1296_hand,0.00031228741537603355,0.00046760323903350856
hold_1160_start,0.00031017344533528223,0.00041089460747389684
hold_1523_hand,0.00030095257606921333,0.0002471360514161907
hold_1173_foot,0.00029483476835359126,0.00017492737532337453
hold_1597_hand,0.00029362828026069376,0.0001764084754417341
hold_1125_start,0.00029195404719422057,0.0003940758508058894
hold_1142_foot,0.0002901939684992527,0.00017224023945211739
hold_1514_start,0.000288774435356709,0.0002148826885563997
hold_1344_hand,0.0002874518942092452,0.00025974335283108634
hold_1204_foot,0.00028737147672164287,0.00018256124403171256
hold_1236_start,0.00028496191941820295,0.0008147073103795064
hold_1476_foot,0.00027731027262001273,0.0003219882352403225
hold_1161_foot,0.00027708623431672575,0.00023750248655712478
hold_1271_foot,0.00027178825907367974,0.00011025662101890688
hold_1214_foot,0.0002688012895052827,0.00021627182389819143
hold_1281_hand,0.00026531766966666483,0.00026266817251579963
hold_1298_hand,0.00026133524244675854,0.001426209882719923
hold_1387_hand,0.0002598027389587587,0.0011610037880279709
hold_1348_hand,0.0002552856700307915,0.0002544258976141154
hold_1177_start,0.0002491630796118471,0.00020692540458791043
hold_1370_finish,0.00024031379322950742,8.970072492954352e-05
hold_1555_foot,0.00023415631798309188,0.00012043646911087025
hold_1512_start,0.00023413008149779645,0.00030102439049708936
hold_1182_start,0.000232807818311187,6.720575792029889e-05
hold_1215_start,0.0002304756439744704,0.0006693462409425416
hold_1248_hand,0.00022893097185738842,0.0006752916314006647
hold_1267_foot,0.00022675292049736395,0.0003268955934357899
hold_1487_foot,0.00022619300431221402,0.00011050349159183386
hold_1252_hand,0.00022352512109327093,0.002566635650470078
hold_1208_hand,0.0002226451223122039,0.00010899824337771345
hold_1548_hand,0.00021805413756212922,0.00010740213333053864
hold_1543_start,0.00021568323876535177,0.00015916173247033268
hold_1229_hand,0.00021441059800559882,0.0003169825272900385
hold_1239_foot,0.0002103846930835651,0.00019394688054214765
hold_1249_foot,0.00021001950053356477,0.00012076766635530772
hold_1251_foot,0.00020875222538330185,0.00011277557108032037
hold_1130_foot,0.0002058943305015326,0.0009382260210113571
hold_1497_foot,0.0002022162595912702,0.0003802688723442416
hold_1219_start,0.00020068460511786236,0.00013137891339494104
hold_1251_hand,0.00019729078534100886,0.00032796808116783286
hold_1164_hand,0.00019519314324882852,0.00015072551321792136
hold_1545_foot,0.00019116985479079586,0.000137758325996543
hold_1512_foot,0.00018917603509152058,9.08180435963239e-05
hold_1192_foot,0.00018676870856710882,8.849167555661465e-05
hold_4781_start,0.0001846664753341054,0.0001378497034602671
hold_1151_foot,0.00018362154254720765,0.0003495373177066428
hold_1190_hand,0.00018187109328497985,0.00015521981942731334
hold_1378_finish,0.000180205906965214,9.010295348258848e-05
hold_1549_foot,0.0001781891783231071,0.00016373121344658186
hold_1133_start,0.00017557598377349048,0.00020389837265305752
hold_1082_foot,0.00017387931699295312,0.00038799982988374715
hold_1515_foot,0.00017064488100440033,0.00020475342896791296
hold_1531_hand,0.00016783489453573442,0.00015287760841970976
hold_1261_hand,0.00016592114400375556,0.00048487446795250443
hold_1177_hand,0.00016374708873130307,9.063143799491881e-05
hold_1497_start,0.00016260380369439442,0.00010644917695961464
hold_1095_foot,0.00016150311038973797,0.00010277470661162548
hold_1110_start,0.0001584928960617127,4.492159821325183e-05
hold_1080_foot,0.0001578629439477286,0.0001694673115916228
hold_1162_foot,0.00015768021519952936,0.00016986293403008915
hold_1590_foot,0.00015688752661331408,8.305810232464635e-05
hold_1258_hand,0.0001533645311537768,0.00014859555114163665
hold_1222_hand,0.00015303373755752857,0.0007691946874426658
hold_1172_start,0.0001517514318107871,0.0002260413249808645
hold_1210_start,0.00015160166541983155,9.924658675251111e-05
hold_1374_finish,0.00015158907176981984,6.77926938246823e-05
hold_1262_foot,0.00015049932244188825,9.592487273921008e-05
hold_1557_hand,0.00014982174304420948,6.550067715552688e-05
